Date,Close
2022-11-05,15780.0
2022-11-06,15780.0
2022-11-07,15609.5
2022-11-08,15675.0
2022-11-09,15645.0
2022-11-10,15671.5
2022-11-11,15500.0
2022-11-12,15500.0
2022-11-13,15500.0
2022-11-14,15473.900390625
2022-11-15,15530.099609375
2022-11-16,15557.0
2022-11-17,15655.0
2022-11-18,15720.0
2022-11-19,15720.0
2022-11-20,15720.0
2022-11-21,15629.400390625
2022-11-22,15755.0
2022-11-23,15671.0
2022-11-24,15619.599609375
2022-11-25,15605.0
2022-11-26,15605.0
2022-11-27,15605.0
2022-11-28,15675.099609375
2022-11-29,15746.0
2022-11-30,15726.5
2022-12-01,15634.5
2022-12-02,15355.5
2022-12-03,15355.5
2022-12-04,15355.5
2022-12-05,15421.0
2022-12-06,15520.2998046875
2022-12-07,15623.0
2022-12-08,15596.0
2022-12-09,15590.0
2022-12-10,15590.0
2022-12-11,15590.0
2022-12-12,15582.0
2022-12-13,15676.2998046875
2022-12-14,15554.7001953125
2022-12-15,15481.0
2022-12-16,15626.0
2022-12-17,15626.0
2022-12-18,15626.0
2022-12-19,15615.900390625
2022-12-20,15567.5
2022-12-21,15556.0
2022-12-22,15513.0
2022-12-23,15563.0
2022-12-24,15563.0
2022-12-25,15563.0
2022-12-26,15565.900390625
2022-12-27,15607.0
2022-12-28,15617.5
2022-12-29,15789.0
2022-12-30,15620.0
2022-12-31,15620.0
2023-01-01,15620.0
2023-01-02,15508.7998046875
2023-01-03,15550.0
2023-01-04,15571.7998046875
2023-01-05,15560.0
2023-01-06,15620.0
2023-01-07,15620.0
2023-01-08,15620.0
2023-01-09,15602.2998046875
2023-01-10,15580.0
2023-01-11,15528.900390625
2023-01-12,15414.0
2023-01-13,15172.0
2023-01-14,15172.0
2023-01-15,15172.0
2023-01-16,15114.7998046875
2023-01-17,15082.0
2023-01-18,15162.0
2023-01-19,15096.0
2023-01-20,15141.0
2023-01-21,15141.0
2023-01-22,15141.0
2023-01-23,15055.900390625
2023-01-24,15007.0
2023-01-25,14955.5
2023-01-26,14938.7001953125
2023-01-27,14942.5
2023-01-28,14942.5
2023-01-29,14942.5
2023-01-30,14970.400390625
2023-01-31,14995.0
2023-02-01,14990.7001953125
2023-02-02,14855.0
2023-02-03,14881.0
2023-02-04,14881.0
2023-02-05,14881.0
2023-02-06,15078.7998046875
2023-02-07,15200.0
2023-02-08,15147.0
2023-02-09,15117.0
2023-02-10,15140.0
2023-02-11,15140.0
2023-02-12,15140.0
2023-02-13,15182.2001953125
2023-02-14,15211.0
2023-02-15,15179.0
2023-02-16,15210.0
2023-02-17,15142.0
2023-02-18,15142.0
2023-02-19,15142.0
2023-02-20,15159.0
2023-02-21,15162.5
2023-02-22,15233.0
2023-02-23,15192.0
2023-02-24,15210.0
2023-02-25,15210.0
2023-02-26,15210.0
2023-02-27,15257.7001953125
2023-02-28,15209.0
2023-03-01,15240.0
2023-03-02,15243.0
2023-03-03,15322.0
2023-03-04,15322.0
2023-03-05,15322.0
2023-03-06,15255.099609375
2023-03-07,15352.0
2023-03-08,15437.0
2023-03-09,15450.0
2023-03-10,15489.0
2023-03-11,15489.0
2023-03-12,15489.0
2023-03-13,15472.599609375
2023-03-14,15409.0
2023-03-15,15372.0
2023-03-16,15479.0
2023-03-17,15422.0
2023-03-18,15422.0
2023-03-19,15422.0
2023-03-20,15368.5
2023-03-21,15340.0
2023-03-22,15294.0
2023-03-23,15251.0
2023-03-24,15047.0
2023-03-25,15047.0
2023-03-26,15047.0
2023-03-27,15148.0
2023-03-28,15107.5
2023-03-29,15061.0
2023-03-30,15031.5
2023-03-31,15020.0
2023-04-01,15020.0
2023-04-02,15020.0
2023-04-03,14988.0
2023-04-04,14915.0
2023-04-05,14958.0
2023-04-06,14956.0
2023-04-07,14932.0
2023-04-08,14932.0
2023-04-09,14932.0
2023-04-10,14906.0
2023-04-11,14955.0
2023-04-12,14913.0
2023-04-13,14823.5
2023-04-14,14720.0
2023-04-15,14720.0
2023-04-16,14720.0
2023-04-17,14693.0
2023-04-18,14860.0
2023-04-19,14890.0
2023-04-20,15006.0
2023-04-21,14946.0
2023-04-22,14946.0
2023-04-23,14946.0
2023-04-24,14838.0
2023-04-25,14945.0
2023-04-26,14935.0
2023-04-27,14841.5
2023-04-28,14684.0
2023-04-29,14684.0
2023-04-30,14684.0
2023-05-01,14663.0
2023-05-02,14671.5
2023-05-03,14752.5
2023-05-04,14680.5
2023-05-05,14700.0
2023-05-06,14700.0
2023-05-07,14700.0
2023-05-08,14668.0
2023-05-09,14750.0
2023-05-10,14767.0
2023-05-11,14691.0
2023-05-12,14770.5
2023-05-13,14770.5
2023-05-14,14770.5
2023-05-15,14743.0
2023-05-16,14795.0
2023-05-17,14885.0
2023-05-18,14876.5
2023-05-19,14916.0
2023-05-20,14916.0
2023-05-21,14916.0
2023-05-22,14918.0
2023-05-23,14886.0
2023-05-24,14895.0
2023-05-25,14945.900390625
2023-05-26,14970.0
2023-05-27,14970.0
2023-05-28,14970.0
2023-05-29,14948.0
2023-05-30,14960.0
2023-05-31,14979.0
2023-06-01,14984.0
2023-06-02,14907.0
2023-06-03,14907.0
2023-06-04,14907.0
2023-06-05,14983.0
2023-06-06,14849.5
2023-06-07,14872.0
2023-06-08,14889.0
2023-06-09,14836.0
2023-06-10,14836.0
2023-06-11,14836.0
2023-06-12,14833.0
2023-06-13,14871.5
2023-06-14,14869.0
2023-06-15,14909.0
2023-06-16,14897.0
2023-06-17,14897.0
2023-06-18,14897.0
2023-06-19,14928.0
2023-06-20,15008.0
2023-06-21,15016.0
2023-06-22,14943.0
2023-06-23,14935.0
2023-06-24,14935.0
2023-06-25,14935.0
2023-06-26,14987.0
2023-06-27,15039.0
2023-06-28,14982.5
2023-06-29,14981.0
2023-06-30,15064.0
2023-07-01,15064.0
2023-07-02,15064.0
2023-07-03,14986.0
2023-07-04,15056.0
2023-07-05,15010.0
2023-07-06,15077.0
2023-07-07,15189.2998046875
2023-07-08,15189.2998046875
2023-07-09,15189.2998046875
2023-07-10,15128.0
2023-07-11,15216.0
2023-07-12,15156.7998046875
2023-07-13,14928.0
2023-07-14,14954.0
2023-07-15,14954.0
2023-07-16,14954.0
2023-07-17,14951.0
2023-07-18,14982.5
2023-07-19,14986.0
2023-07-20,14992.0
2023-07-21,15051.5
2023-07-22,15051.5
2023-07-23,15051.5
2023-07-24,15018.0
2023-07-25,15021.5
2023-07-26,15032.0
2023-07-27,15007.0
2023-07-28,15095.0
2023-07-29,15095.0
2023-07-30,15095.0
2023-07-31,15088.0
2023-08-01,15104.0
2023-08-02,15131.0
2023-08-03,15220.0
2023-08-04,15161.0
2023-08-05,15161.0
2023-08-06,15161.0
2023-08-07,15163.0
2023-08-08,15232.0
2023-08-09,15207.2001953125
2023-08-10,15207.0
2023-08-11,15259.0
2023-08-12,15259.0
2023-08-13,15259.0
2023-08-14,15317.0
2023-08-15,15347.0
2023-08-16,15311.5
2023-08-17,15362.0
2023-08-18,15362.5
2023-08-19,15362.5
2023-08-20,15362.5
2023-08-21,15278.0
2023-08-22,15318.900390625
2023-08-23,15317.0
2023-08-24,15294.099609375
2023-08-25,15239.0
2023-08-26,15239.0
2023-08-27,15239.0
2023-08-28,15288.0
2023-08-29,15255.5
2023-08-30,15196.5
2023-08-31,15216.0
2023-09-01,15231.0
2023-09-02,15231.0
2023-09-03,15231.0
2023-09-04,15233.0
2023-09-05,15227.0
2023-09-06,15298.0
2023-09-07,15336.0
2023-09-08,15342.0
2023-09-09,15342.0
2023-09-10,15342.0
2023-09-11,15318.0
2023-09-12,15339.099609375
2023-09-13,15350.2001953125
2023-09-14,15353.0
2023-09-15,15395.0
2023-09-16,15395.0
2023-09-17,15395.0
2023-09-18,15346.0
2023-09-19,15377.0
2023-09-20,15384.5
2023-09-21,15361.0
2023-09-22,15400.5
2023-09-23,15400.5
2023-09-24,15400.5
2023-09-25,15368.0
2023-09-26,15405.0
2023-09-27,15493.0
2023-09-28,15569.0
2023-09-29,15474.0
2023-09-30,15474.0
2023-10-01,15474.0
2023-10-02,15448.0
2023-10-03,15516.0
2023-10-04,15622.0
2023-10-05,15591.0
2023-10-06,15631.0
2023-10-07,15631.0
2023-10-08,15631.0
2023-10-09,15603.0
2023-10-10,15691.400390625
2023-10-11,15718.5
2023-10-12,15693.0
2023-10-13,15739.0
2023-10-14,15739.0
2023-10-15,15739.0
2023-10-16,15676.0
2023-10-17,15675.0
2023-10-18,15728.2001953125
2023-10-19,15807.0
2023-10-20,15856.0
2023-10-21,15856.0
2023-10-22,15856.0
2023-10-23,15868.0
2023-10-24,15874.0
2023-10-25,15868.0
2023-10-26,15877.5
2023-10-27,15920.0
2023-10-28,15920.0
2023-10-29,15920.0
2023-10-30,15903.5
2023-10-31,15843.0
2023-11-01,15748.7001953125
2023-11-02,15900.0
2023-11-03,15838.0
2023-11-04,15838.0
2023-11-05,15838.0
2023-11-06,15582.099609375
2023-11-07,15570.0
2023-11-08,15643.599609375
2023-11-09,15616.0
2023-11-10,15713.7001953125
2023-11-11,15713.7001953125
2023-11-12,15713.7001953125
2023-11-13,15683.0
2023-11-14,15667.0
2023-11-15,15281.0
2023-11-16,15487.7998046875
2023-11-17,15475.0
2023-11-18,15475.0
2023-11-19,15475.0
2023-11-20,15399.400390625
2023-11-21,15382.099609375
2023-11-22,15501.2998046875
2023-11-23,15612.7998046875
2023-11-24,15495.0
2023-11-25,15495.0
2023-11-26,15495.0
2023-11-27,15560.0
2023-11-28,15466.5
2023-11-29,15259.0
2023-11-30,15407.0
2023-12-01,15549.2998046875
2023-12-02,15549.2998046875
2023-12-03,15549.2998046875
2023-12-04,15437.400390625
2023-12-05,15519.900390625
2023-12-06,15457.0
2023-12-07,15480.0
2023-12-08,15500.0
2023-12-09,15500.0
2023-12-10,15500.0
2023-12-11,15560.2001953125
2023-12-12,15647.0
2023-12-13,15569.0
2023-12-14,15275.0
2023-12-15,15468.0
2023-12-16,15468.0
2023-12-17,15468.0
2023-12-18,15282.7998046875
2023-12-19,15454.400390625
2023-12-20,15455.0
2023-12-21,15518.0
2023-12-22,15440.0
2023-12-23,15440.0
2023-12-24,15440.0
2023-12-25,15409.2001953125
2023-12-26,15460.0
2023-12-27,15400.0
2023-12-28,15373.0
2023-12-29,15425.0
2023-12-30,15425.0
2023-12-31,15425.0
2024-01-01,15383.099609375
2024-01-02,15383.0
2024-01-03,15498.0
2024-01-04,15555.0
2024-01-05,15511.0
2024-01-06,15511.0
2024-01-07,15511.0
2024-01-08,15477.5
2024-01-09,15495.5
2024-01-10,15534.5
2024-01-11,15555.0
2024-01-12,15556.5
2024-01-13,15556.5
2024-01-14,15556.5
2024-01-15,15503.2001953125
2024-01-16,15546.0
2024-01-17,15625.0
2024-01-18,15624.0
2024-01-19,15613.099609375
2024-01-20,15613.099609375
2024-01-21,15613.099609375
2024-01-22,15601.0
2024-01-23,15655.5
2024-01-24,15715.0
2024-01-25,15714.5
2024-01-26,15808.0
2024-01-27,15808.0
2024-01-28,15808.0
2024-01-29,15767.599609375
2024-01-30,15828.0
2024-01-31,15785.0
2024-02-01,15769.0
2024-02-02,15726.0
2024-02-03,15726.0
2024-02-04,15726.0
2024-02-05,15727.2001953125
2024-02-06,15711.5
2024-02-07,15733.0
2024-02-08,15647.0
2024-02-09,15660.2998046875
2024-02-10,15660.2998046875
2024-02-11,15660.2998046875
2024-02-12,15598.0
2024-02-13,15579.5
2024-02-14,15661.5
2024-02-15,15553.099609375
2024-02-16,15672.0
2024-02-17,15672.0
2024-02-18,15672.0
2024-02-19,15628.599609375
2024-02-20,15634.0
2024-02-21,15661.0
2024-02-22,15642.0
2024-02-23,15588.0
2024-02-24,15588.0
2024-02-25,15588.0
2024-02-26,15586.099609375
2024-02-27,15638.5
2024-02-28,15653.0
2024-02-29,15712.2001953125
2024-03-01,15704.0
2024-03-02,15704.0
2024-03-03,15704.0
2024-03-04,15691.900390625
2024-03-05,15766.0
2024-03-06,15751.5
2024-03-07,15668.0
2024-03-08,15621.0
2024-03-09,15621.0
2024-03-10,15621.0
2024-03-11,15536.2998046875
2024-03-12,15518.0
2024-03-13,15546.0
2024-03-14,15574.0
2024-03-15,15630.0
2024-03-16,15630.0
2024-03-17,15630.0
2024-03-18,15639.2998046875
2024-03-19,15743.0
2024-03-20,15718.0
2024-03-21,15687.0
2024-03-22,15723.5
2024-03-23,15723.5
2024-03-24,15723.5
2024-03-25,15802.599609375
2024-03-26,15784.0
2024-03-27,15828.0
2024-03-28,15877.0
2024-03-29,15877.0
